time,SteamPipelineOP.total_cost_actual,SteamPipelineOP.total_cost_optim_array,DIFF
2020/9/7 23:51,16107.14973,15496.50602,610.6437114
2020/9/7 23:52,15955.08593,15496.50602,458.579915
2020/9/7 23:53,16463.80529,15496.50602,967.2992687
2020/9/7 23:54,16099.69493,15496.50602,603.1889124
2020/9/7 23:55,16198.88163,15496.50602,702.3756084
2020/9/7 23:56,15992.84154,15496.50602,496.3355215
2020/9/7 23:57,16096.95236,15554.18718,542.7651729
2020/9/7 23:58,15998.80946,15554.18718,444.6222807
2020/9/7 23:59,15681.22965,15554.18718,127.042466
2020/9/7 2:57,,15360.97865,-15360.97865
